DHI,DNI,GHI,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Solar_Zenith_Angle,Solar_Azimuth_Angle,Temperature,Humidity,Precipitable_Water,Wind_Direction,Wind_Speed,Cloud_Type,Fill_Flag,Pressure,Date
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.037,0.0,72.9,3.2,0.0,0.0,75.43108,2014-02-19
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,123.2,2.941,0.0,74.3,2.9,0.0,77.37,2014-02-19
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,2.887,0.0,77.6,2.6,0.0,0.0,79.16137,2014-02-19
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.845,0.0,81.3,2.3,0.0,0.0,80.59152,2014-02-19
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.821,0.0,82.6,2.0,0.0,0.0,81.84166,2014-02-19
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.813,0.0,80.0,1.8,0.0,0.0,83.28177,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.817,0.0,73.7,1.7,0.0,0.0,84.15163,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.827,0.0,66.2,1.8,0.0,0.0,84.37148,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.809,0.0,59.9,1.9,0.0,0.0,83.89134,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.797,0.0,55.4,2.1,0.0,0.0,83.15119,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.792,0.0,52.2,2.1,0.0,0.0,82.13105,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,90.75,2.794,0.0,50.6,2.1,0.0,76.55,2014-02-20
107.0,130.0,138.0,92.0,294.0,161.0,18.0,26.0,1010.0,76.52,2.801,0.0,54.0,2.1,0.0,64.57,2014-02-20
192.0,381.0,368.0,156.0,524.0,398.0,18.0,28.0,1010.0,62.57,2.817,0.0,54.7,2.1,0.0,56.21,2014-02-20
303.0,325.0,516.0,193.0,652.0,619.0,17.0,29.0,1010.0,49.17,2.822,0.0,53.0,2.0,0.0,49.79,2014-02-20
297.0,535.0,725.0,214.0,723.0,792.0,17.0,30.0,1010.0,36.92,2.821,0.0,51.5,2.0,0.0,45.7,2014-02-20
304.0,657.0,888.0,226.0,759.0,900.0,17.0,31.0,1010.0,27.41,2.816,0.0,51.4,2.0,0.0,43.45,2014-02-20
312.0,642.0,898.0,229.0,768.0,930.0,17.0,31.0,1010.0,24.14,2.807,0.0,52.3,2.1,0.0,42.53,2014-02-20
302.0,622.0,845.0,224.0,753.0,881.0,17.0,31.0,1010.0,29.28,2.792,0.0,54.2,2.3,0.0,43.09,2014-02-20
268.0,582.0,716.0,210.0,710.0,757.0,16.0,30.0,1000.0,39.69,2.768,0.0,57.9,2.5,0.0,44.93,2014-02-20
185.0,629.0,570.0,185.0,629.0,570.0,16.0,29.0,1000.0,52.31,2.757,0.0,62.5,2.8,0.0,48.17,2014-02-20
144.0,483.0,342.0,144.0,483.0,342.0,16.0,27.0,1010.0,65.88,2.744,0.0,68.2,3.1,0.0,52.99,2014-02-20
76.0,92.0,93.0,70.0,216.0,108.0,17.0,26.0,1010.0,79.91,2.719,0.0,74.9,3.3,0.0,60.19,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,1010.0,94.2,2.693,0.0,79.8,3.4,0.0,66.28,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,1010.0,2.679,0.0,82.8,3.2,0.0,0.0,69.54108,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,1010.0,2.68,0.0,87.3,2.9,0.0,0.0,71.92123,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.702,0.0,94.4,2.7,0.0,0.0,73.89137,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.731,0.0,102.4,2.4,0.0,0.0,75.47152,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,166.9,2.764,0.0,109.6,2.2,0.0,76.71,2014-02-20
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,177.0,2.799,0.0,114.9,2.0,0.0,77.75,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.837,0.0,117.8,1.9,0.0,0.0,78.74163,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.882,0.0,115.6,1.6,0.0,0.0,80.19148,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,2.893,0.0,109.7,1.4,0.0,0.0,81.7134,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,2.907,0.0,103.6,1.3,0.0,0.0,82.89119,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,2.92,0.0,97.2,1.2,0.0,0.0,83.42105,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,90.64,2.928,0.0,94.9,1.2,0.0,77.36,2014-02-21
105.0,198.0,152.0,93.0,295.0,162.0,18.0,26.0,1010.0,76.39,2.924,0.0,98.8,1.2,0.0,60.24,2014-02-21
178.0,458.0,391.0,156.0,525.0,399.0,17.0,28.0,1010.0,62.42,2.906,0.0,95.5,1.2,0.0,51.34,2014-02-21
253.0,478.0,567.0,193.0,651.0,620.0,16.0,30.0,1010.0,48.98,2.903,0.0,87.9,1.2,0.0,44.58,2014-02-21
365.0,382.0,672.0,214.0,722.0,794.0,16.0,31.0,1010.0,36.67,2.884,0.0,82.7,1.3,0.0,41.03,2014-02-21
351.0,510.0,806.0,226.0,758.0,902.0,15.0,31.0,1010.0,27.08,2.858,0.0,79.8,1.4,0.0,39.25,2014-02-21
346.0,590.0,886.0,229.0,768.0,932.0,15.0,31.0,1010.0,23.78,2.831,0.0,76.7,1.6,0.0,38.84,2014-02-21
290.0,657.0,865.0,224.0,753.0,883.0,15.0,31.0,1010.0,29.01,2.806,0.0,74.4,1.9,0.0,39.75,2014-02-21
210.0,711.0,759.0,210.0,711.0,759.0,15.0,30.0,1000.0,39.5,2.789,0.0,74.8,2.3,0.0,41.56,2014-02-21
186.0,629.0,572.0,186.0,629.0,572.0,15.0,29.0,1000.0,52.18,2.763,0.0,76.0,2.6,0.0,44.33,2014-02-21
144.0,484.0,343.0,144.0,484.0,343.0,15.0,27.0,1010.0,65.78,2.757,0.0,79.4,3.0,0.0,48.83,2014-02-21
77.0,95.0,94.0,71.0,217.0,109.0,16.0,26.0,1010.0,79.84,2.769,0.0,83.8,3.2,0.0,57.02,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,1010.0,94.15,2.801,0.0,86.5,3.4,0.0,64.23,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,1010.0,108.6,2.848,0.0,87.7,3.3,0.0,68.26,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,1010.0,2.903,0.0,89.5,3.1,0.0,0.0,71.02123,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.897,0.0,91.6,2.8,0.0,0.0,73.24137,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.887,0.0,93.6,2.5,0.0,0.0,75.25152,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.866,0.0,96.1,2.3,0.0,0.0,76.9166,2014-02-21
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.824,0.0,99.4,2.1,0.0,0.0,78.52176,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.773,0.0,103.6,1.8,0.0,0.0,80.61163,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,148.7,2.721,0.0,108.5,1.4,0.0,82.88,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,2.711,0.0,115.4,1.1,0.0,0.0,84.49134,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,119.5,2.696,0.0,126.9,0.9,0.0,84.89,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,2.682,0.0,141.2,0.6,0.0,0.0,85.5104,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,90.53,2.672,0.0,151.7,0.5,0.0,84.28,2014-02-22
98.0,279.0,165.0,94.0,301.0,166.0,20.0,26.0,1010.0,76.26,2.671,0.0,120.1,0.5,0.0,71.59,2014-02-22
157.0,530.0,404.0,157.0,530.0,404.0,13.0,29.0,1010.0,62.26,2.672,0.0,95.1,0.8,0.0,40.58,2014-02-22
194.0,656.0,626.0,194.0,656.0,626.0,13.0,30.0,1010.0,48.78,2.693,0.0,84.9,0.9,0.0,34.65,2014-02-22
253.0,668.0,791.0,215.0,726.0,800.0,12.0,31.0,1010.0,36.41,2.715,0.0,72.5,1.0,0.0,31.6,2014-02-22
226.0,761.0,907.0,226.0,761.0,907.0,12.0,32.0,1010.0,26.75,2.738,0.0,66.0,1.3,0.0,30.13,2014-02-22
229.0,770.0,936.0,229.0,770.0,936.0,12.0,32.0,1010.0,23.42,2.756,0.0,66.0,1.6,0.0,30.13,2014-02-22
224.0,755.0,886.0,224.0,755.0,886.0,12.0,32.0,1010.0,28.73,2.773,0.0,67.8,2.0,0.0,31.36,2014-02-22
210.0,711.0,761.0,210.0,711.0,761.0,12.0,31.0,1010.0,39.31,2.788,0.0,67.8,2.3,0.0,33.22,2014-02-22
186.0,630.0,574.0,186.0,630.0,574.0,13.0,30.0,1000.0,52.05,2.787,0.0,70.0,2.6,0.0,36.25,2014-02-22
145.0,484.0,344.0,145.0,484.0,344.0,13.0,28.0,1010.0,65.69,2.797,0.0,74.4,3.0,0.0,41.67,2014-02-22
77.0,98.0,95.0,71.0,218.0,110.0,15.0,26.0,1010.0,79.77,2.818,0.0,79.3,3.2,0.0,51.92,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,1010.0,94.1,2.843,0.0,81.2,3.3,0.0,61.51,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,1010.0,2.859,0.0,81.0,3.1,0.0,0.0,66.78108,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,1010.0,2.86,0.0,81.7,3.0,0.0,0.0,69.83123,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,1010.0,2.867,0.0,82.6,2.9,0.0,0.0,72.05137,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.856,0.0,83.2,2.7,0.0,0.0,73.9152,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.832,0.0,82.8,2.5,0.0,0.0,75.29166,2014-02-22
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.803,0.0,82.3,2.4,0.0,0.0,76.5176,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.776,0.0,83.2,2.4,0.0,0.0,77.34163,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.752,0.0,81.3,2.2,0.0,0.0,79.04148,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,134.0,2.734,0.0,77.8,1.9,0.0,81.13,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.719,0.0,76.0,1.7,0.0,0.0,82.62119,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.7,0.0,76.1,1.6,0.0,0.0,84.12104,2014-02-23
0.0,0.0,0.0,1.0,0.0,1.0,20.0,25.0,1010.0,90.42,2.673,0.0,75.7,1.4,0.0,79.68,2014-02-23
106.0,184.0,151.0,95.0,304.0,168.0,18.0,26.0,1010.0,76.12,2.647,0.0,78.6,1.5,0.0,64.18,2014-02-23
191.0,455.0,404.0,158.0,533.0,407.0,17.0,28.0,1010.0,62.1,2.63,0.0,82.8,1.5,0.0,54.37,2014-02-23
194.0,659.0,630.0,194.0,659.0,630.0,16.0,29.0,1010.0,48.58,2.589,0.0,85.8,1.6,0.0,44.73,2014-02-23
216.0,730.0,805.0,216.0,730.0,805.0,14.0,31.0,1010.0,36.16,2.553,0.0,85.1,1.7,0.0,38.26,2014-02-23
227.0,766.0,913.0,227.0,766.0,913.0,14.0,31.0,1010.0,26.42,2.522,0.0,83.6,1.9,0.0,35.16,2014-02-23
230.0,775.0,944.0,230.0,775.0,944.0,13.0,32.0,1010.0,23.06,2.498,0.0,82.9,2.2,0.0,34.04,2014-02-23
225.0,761.0,894.0,225.0,761.0,894.0,13.0,31.0,1010.0,28.45,2.472,0.0,83.7,2.5,0.0,34.66,2014-02-23
212.0,718.0,769.0,212.0,718.0,769.0,13.0,30.0,1010.0,39.13,2.441,0.0,84.1,2.7,0.0,36.88,2014-02-23
187.0,636.0,580.0,187.0,636.0,580.0,14.0,29.0,1010.0,51.92,2.466,0.0,84.6,2.9,0.0,41.23,2014-02-23
146.0,490.0,348.0,146.0,490.0,348.0,15.0,27.0,1010.0,65.6,2.492,0.0,85.6,3.0,0.0,48.48,2014-02-23
74.0,59.0,85.0,72.0,223.0,112.0,17.0,26.0,1010.0,79.71,2.517,0.0,86.2,3.0,0.0,60.7,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,1010.0,94.05,2.543,0.0,85.5,3.0,0.0,71.63,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.574,0.0,83.8,2.8,0.0,0.0,77.3108,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.611,0.0,82.4,2.6,0.0,0.0,80.45123,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.621,0.0,82.4,2.4,0.0,0.0,82.95137,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.637,0.0,83.3,2.2,0.0,0.0,85.4152,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.662,0.0,84.4,2.1,0.0,0.0,87.26166,2014-02-23
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.692,0.0,85.7,2.0,0.0,0.0,88.75176,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.726,0.0,87.6,1.9,0.0,0.0,89.92163,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.772,0.0,86.3,1.8,0.0,0.0,90.82148,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.884,0.0,83.2,1.8,0.0,0.0,91.62133,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,3.011,0.0,80.0,1.8,0.0,0.0,91.07119,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,3.152,0.0,76.5,1.8,0.0,0.0,90.22104,2014-02-24
0.0,0.0,0.0,1.0,0.0,1.0,21.0,24.0,1010.0,90.3,3.31,0.0,71.9,1.9,0.0,85.62,2014-02-24
83.0,0.0,83.0,94.0,296.0,166.0,21.0,25.0,1010.0,75.99,3.499,0.0,74.2,2.1,0.0,77.39,2014-02-24
180.0,8.0,184.0,156.0,518.0,400.0,21.0,27.0,1010.0,61.94,3.725,0.0,76.3,2.2,0.0,70.55,2014-02-24
228.0,7.0,233.0,192.0,640.0,617.0,21.0,28.0,1010.0,48.38,3.936,0.0,82.1,2.2,0.0,64.06,2014-02-24
231.0,5.0,236.0,213.0,707.0,786.0,20.0,30.0,1010.0,35.9,4.164,0.0,87.0,2.4,0.0,58.52,2014-02-24
405.0,32.0,434.0,224.0,740.0,889.0,20.0,30.0,1010.0,26.08,4.384,0.0,88.5,2.7,0.0,58.03,2014-02-24
364.0,23.0,386.0,226.0,747.0,916.0,21.0,30.0,1010.0,22.7,4.57,0.0,88.5,3.0,0.0,60.1,2014-02-24
429.0,39.0,464.0,221.0,731.0,866.0,21.0,29.0,1010.0,28.18,4.705,0.0,88.1,3.4,0.0,63.45,2014-02-24
365.0,76.0,425.0,207.0,688.0,743.0,21.0,28.0,1010.0,38.94,4.792,0.0,87.8,3.8,0.0,66.81,2014-02-24
292.0,73.0,338.0,183.0,607.0,558.0,21.0,27.0,1010.0,51.79,4.854,0.0,87.1,3.9,0.0,69.32,2014-02-24
162.0,14.0,168.0,142.0,463.0,334.0,20.0,26.0,1010.0,65.51,4.885,0.0,84.7,3.8,0.0,72.79,2014-02-24
47.0,0.0,47.0,70.0,205.0,107.0,21.0,26.0,1010.0,79.65,4.882,0.0,81.4,3.5,0.0,76.55,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,94.01,4.846,0.0,77.9,3.2,0.0,78.22,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,108.5,4.778,0.0,74.9,3.0,0.0,79.51,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.685,0.0,73.5,2.7,0.0,0.0,80.29123,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.578,0.0,72.4,2.5,0.0,0.0,80.95137,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.465,0.0,71.6,2.3,0.0,0.0,81.67152,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.354,0.0,70.3,2.1,0.0,0.0,82.36166,2014-02-24
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.256,0.0,67.0,1.9,0.0,0.0,83.25175,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.178,0.0,62.8,1.9,0.0,0.0,83.8162,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,4.115,0.0,61.4,1.9,0.0,0.0,84.38148,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,4.084,0.0,63.9,2.0,0.0,0.0,84.79133,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,4.054,0.0,68.3,2.0,0.0,0.0,85.14119,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,4.021,0.0,72.8,2.1,0.0,0.0,85.05104,2014-02-25
0.0,0.0,0.0,1.0,0.0,1.0,21.0,25.0,1010.0,90.18,3.979,0.0,78.8,2.0,0.0,80.27,2014-02-25
108.0,169.0,150.0,94.0,295.0,167.0,20.0,26.0,1010.0,75.85,3.932,0.0,86.2,2.0,0.0,71.72,2014-02-25
224.0,128.0,285.0,156.0,518.0,402.0,20.0,28.0,1010.0,61.77,3.897,0.0,87.2,1.9,0.0,64.05,2014-02-25
192.0,642.0,620.0,192.0,642.0,620.0,19.0,30.0,1010.0,48.18,3.868,0.0,83.7,1.9,0.0,55.49,2014-02-25
213.0,711.0,792.0,213.0,711.0,792.0,19.0,31.0,1010.0,35.64,3.847,0.0,79.3,2.0,0.0,49.66,2014-02-25
225.0,746.0,898.0,225.0,746.0,898.0,18.0,32.0,1010.0,25.74,3.828,0.0,76.5,2.2,0.0,46.28,2014-02-25
228.0,756.0,927.0,228.0,756.0,927.0,18.0,32.0,1010.0,22.33,3.802,0.0,75.8,2.6,0.0,45.36,2014-02-25
223.0,741.0,878.0,223.0,741.0,878.0,18.0,31.0,1010.0,27.91,3.758,0.0,76.2,2.9,0.0,46.46,2014-02-25
209.0,699.0,755.0,209.0,699.0,755.0,18.0,30.0,1010.0,38.76,3.694,0.0,76.3,3.3,0.0,48.77,2014-02-25
185.0,619.0,569.0,185.0,619.0,569.0,18.0,29.0,1010.0,51.67,3.624,0.0,76.3,3.4,0.0,52.38,2014-02-25
144.0,476.0,342.0,144.0,476.0,342.0,18.0,28.0,1010.0,65.42,3.551,0.0,75.8,3.5,0.0,57.91,2014-02-25
80.0,105.0,99.0,71.0,215.0,110.0,19.0,26.0,1010.0,79.58,3.495,0.0,76.4,3.3,0.0,65.59,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,1010.0,93.96,3.448,0.0,78.3,3.1,0.0,72.38,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.402,0.0,80.8,3.0,0.0,0.0,76.21108,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,3.363,0.0,84.3,2.7,0.0,0.0,78.96123,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.335,0.0,87.1,2.4,0.0,0.0,81.12137,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.323,0.0,89.0,2.2,0.0,0.0,82.9152,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.323,0.0,91.1,2.0,0.0,0.0,85.04166,2014-02-25
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,3.327,0.0,93.5,1.8,0.0,0.0,87.25175,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,3.332,0.0,95.8,1.7,0.0,0.0,88.88162,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,3.339,0.0,98.6,1.6,0.0,0.0,89.63148,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,3.292,0.0,101.5,1.4,0.0,0.0,90.42133,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,3.244,0.0,103.8,1.2,0.0,0.0,90.55119,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,1010.0,3.195,0.0,104.2,1.0,0.0,0.0,89.87104,2014-02-26
0.0,0.0,0.0,1.0,1.0,1.0,21.0,25.0,1010.0,90.05,3.138,0.0,107.0,0.8,0.0,79.26,2014-02-26
109.0,247.0,170.0,96.0,307.0,172.0,19.0,26.0,1010.0,75.71,3.066,0.0,110.2,0.7,0.0,66.22,2014-02-26
158.0,532.0,411.0,158.0,532.0,411.0,18.0,28.0,1010.0,61.61,2.989,0.0,105.8,0.6,0.0,57.36,2014-02-26
285.0,435.0,577.0,194.0,656.0,634.0,17.0,30.0,1010.0,47.98,2.934,0.0,99.7,0.6,0.0,47.36,2014-02-26
404.0,183.0,554.0,216.0,726.0,808.0,16.0,32.0,1010.0,35.38,2.882,0.0,99.1,0.8,0.0,40.34,2014-02-26
436.0,355.0,757.0,227.0,762.0,916.0,15.0,32.0,1010.0,25.4,2.83,0.0,101.4,1.1,0.0,37.04,2014-02-26
329.0,643.0,926.0,230.0,772.0,946.0,15.0,33.0,1010.0,21.96,2.779,0.0,102.3,1.5,0.0,36.06,2014-02-26
225.0,757.0,896.0,225.0,757.0,896.0,15.0,32.0,1010.0,27.63,2.737,0.0,101.2,1.9,0.0,36.58,2014-02-26
211.0,715.0,771.0,211.0,715.0,771.0,15.0,32.0,1010.0,38.58,2.703,0.0,99.6,2.3,0.0,38.69,2014-02-26
187.0,635.0,582.0,187.0,635.0,582.0,16.0,30.0,1000.0,51.55,2.669,0.0,97.3,2.6,0.0,42.38,2014-02-26
146.0,491.0,351.0,146.0,491.0,351.0,16.0,29.0,1010.0,65.34,2.633,0.0,95.3,2.9,0.0,48.58,2014-02-26
80.0,107.0,100.0,73.0,226.0,114.0,17.0,27.0,1010.0,79.52,2.587,0.0,94.8,3.1,0.0,58.21,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,1010.0,93.92,2.535,0.0,95.7,3.1,0.0,66.84,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,1010.0,2.477,0.0,97.4,3.0,0.0,0.0,71.14108,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,1010.0,2.417,0.0,101.6,2.8,0.0,0.0,74.07123,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,2.37,0.0,108.6,2.5,0.0,0.0,76.48137,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.338,0.0,116.7,2.3,0.0,0.0,78.55152,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.313,0.0,126.6,2.1,0.0,0.0,80.69166,2014-02-26
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.293,0.0,138.1,1.9,0.0,0.0,83.09174,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.279,0.0,152.2,1.6,0.0,0.0,85.86162,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,148.2,2.266,0.0,159.4,1.4,0.0,87.77,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,2.243,0.0,162.8,1.2,0.0,0.0,89.25133,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,119.0,2.208,0.0,169.2,0.9,0.0,89.86,2014-02-27
0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,1010.0,2.175,0.0,177.2,0.7,0.0,0.0,90.3104,2014-02-27
0.0,0.0,0.0,2.0,1.0,2.0,22.0,25.0,1010.0,89.93,2.152,0.0,177.4,0.4,0.0,85.07,2014-02-27
101.0,305.0,178.0,99.0,323.0,180.0,19.0,26.0,1010.0,75.57,2.135,0.0,137.4,0.4,0.0,65.9,2014-02-27
161.0,549.0,424.0,161.0,549.0,424.0,17.0,28.0,1010.0,61.44,2.125,0.0,130.3,0.5,0.0,52.54,2014-02-27
209.0,628.0,632.0,197.0,673.0,649.0,15.0,30.0,1010.0,47.77,2.131,0.0,134.6,0.6,0.0,42.93,2014-02-27
310.0,574.0,780.0,218.0,741.0,825.0,15.0,31.0,1010.0,35.12,2.139,0.0,135.7,0.7,0.0,38.33,2014-02-27
394.0,432.0,786.0,229.0,776.0,932.0,14.0,32.0,1010.0,25.06,2.161,0.0,131.7,0.9,0.0,36.03,2014-02-27
314.0,669.0,937.0,232.0,784.0,961.0,14.0,32.0,1010.0,21.59,2.194,0.0,124.4,1.3,0.0,35.43,2014-02-27
226.0,767.0,908.0,226.0,767.0,908.0,15.0,32.0,1000.0,27.37,2.242,0.0,117.7,1.7,0.0,36.73,2014-02-27
213.0,723.0,780.0,213.0,723.0,780.0,15.0,31.0,1000.0,38.41,2.303,0.0,112.6,2.0,0.0,39.59,2014-02-27
188.0,641.0,587.0,188.0,641.0,587.0,16.0,30.0,1000.0,51.44,2.394,0.0,108.4,2.4,0.0,44.33,2014-02-27
147.0,494.0,353.0,147.0,494.0,353.0,17.0,28.0,1000.0,65.26,2.483,0.0,105.3,2.8,0.0,51.8,2014-02-27
80.0,110.0,101.0,74.0,228.0,115.0,18.0,26.0,1010.0,79.47,2.557,0.0,103.6,3.2,0.0,62.38,2014-02-27
